Marital Status,Application mode,Application order,Course,Previous qualification,Nacionality,Admission grade,Displaced,Gender,Age at enrollment,Success rate 1st sem,Success rate 2nd sem,Financial Status,Economic Status,Target
1,1,1,9500,1,1,136.5,1,0,18,3,3,3,6,Graduate
2,1,5,9500,1,1,122.3,0,0,19,3,3,2,5,Graduate
1,17,1,9070,1,1,128.0,0,0,21,3,3,3,6,Graduate
1,1,1,9238,1,1,156.5,1,0,18,3,3,3,2,Graduate
1,1,1,9670,1,1,125.7,0,0,20,3,3,2,2,Enrolled
1,1,1,9773,1,1,143.0,0,0,18,3,3,2,2,Graduate
1,17,5,9500,1,1,131.9,1,0,18,3,3,3,2,Graduate
2,43,1,9991,1,1,113.7,0,0,32,3,3,2,6,Enrolled
1,17,2,171,1,1,155.1,1,0,18,0,0,2,5,Graduate
1,16,3,9853,1,1,121.1,1,0,19,3,3,2,6,Enrolled
1,1,3,9500,1,1,130.3,1,0,18,3,3,3,6,Graduate
1,1,6,9500,1,1,123.3,0,0,18,0,0,1,6,Dropout
1,1,5,9773,1,1,117.4,1,0,20,3,3,2,6,Graduate
1,5,1,9670,1,1,140.3,1,0,19,3,2,2,6,Enrolled
1,17,4,9500,1,1,120.0,1,0,19,3,3,2,6,Graduate
1,17,1,9147,1,1,133.4,0,0,18,0,0,2,6,Enrolled
1,1,4,9500,1,1,126.7,1,0,18,0,0,2,2,Dropout
1,17,3,9500,1,1,129.3,1,0,18,3,3,3,6,Graduate
1,17,6,9500,1,1,125.7,1,0,20,3,2,2,6,Enrolled
1,1,1,9773,1,1,144.8,0,0,19,3,3,2,5,Enrolled
1,1,1,9254,1,1,98.6,0,0,21,1,0,2,2,Dropout
1,1,1,9853,1,1,126.9,1,0,19,3,3,3,6,Graduate
1,17,1,9238,1,1,146.7,1,0,20,3,3,3,2,Graduate
1,1,1,9500,1,1,117.0,0,0,21,3,3,3,6,Graduate
1,44,1,9085,39,1,130.0,1,0,23,0,0,2,6,Dropout
1,17,1,9238,1,1,125.8,0,0,18,3,1,2,2,Dropout
2,39,1,9991,3,1,160.0,0,0,30,3,3,2,2,Dropout
1,1,1,9085,1,1,134.2,1,0,20,0,0,2,6,Dropout
2,43,2,9147,1,1,96.0,0,0,29,2,0,1,6,Dropout
1,18,1,9147,1,1,101.8,1,0,24,3,1,2,6,Enrolled
1,1,1,9238,1,1,125.2,1,0,20,3,3,2,5,Graduate
1,43,1,8014,1,1,100.0,0,0,27,2,3,2,5,Dropout
2,7,1,9147,3,1,140.0,0,0,23,0,0,2,5,Dropout
1,51,1,9070,1,1,120.0,0,0,23,3,3,3,6,Graduate
1,1,3,9500,1,1,134.3,1,0,18,3,3,2,2,Graduate
1,1,1,9773,1,1,144.7,1,0,19,3,3,3,2,Graduate
1,17,6,9500,1,1,131.9,1,0,19,3,3,2,5,Dropout
1,1,1,9773,1,1,136.7,1,0,18,3,3,3,6,Dropout
1,1,2,9070,1,1,129.8,1,0,19,3,3,2,6,Graduate
1,1,1,9773,1,1,146.5,0,0,18,3,3,3,5,Graduate
1,43,1,9991,1,1,122.5,1,0,29,2,2,2,6,Enrolled
1,39,2,9556,19,1,117.8,0,0,24,3,3,2,5,Graduate
1,17,2,9556,1,1,106.0,1,0,19,1,1,2,7,Dropout
1,17,1,9556,1,1,119.0,0,0,19,3,3,2,2,Enrolled
1,1,1,9670,1,1,115.1,0,0,19,1,3,2,6,Enrolled
1,17,4,9254,1,1,116.9,1,0,20,3,3,2,6,Graduate
1,1,2,9773,1,1,141.7,0,0,18,3,3,2,6,Graduate
1,1,2,9070,1,1,127.7,1,0,18,3,2,1,5,Dropout
1,1,5,9500,1,1,122.1,1,0,19,3,3,3,6,Graduate
1,16,1,9085,1,1,153.5,1,0,19,3,3,2,5,Dropout
1,1,1,171,1,1,141.4,1,0,18,0,0,3,5,Graduate
1,1,1,9773,1,1,135.8,1,0,19,3,3,3,6,Graduate
1,1,2,9500,1,1,127.5,1,0,18,3,3,3,5,Graduate
1,39,1,9991,1,1,151.6,0,0,24,3,3,2,5,Enrolled
1,39,1,9500,1,1,121.4,0,0,28,2,2,1,5,Enrolled
1,42,1,9500,1,1,100.0,0,0,20,3,3,2,2,Graduate
1,1,6,9500,1,1,131.5,1,0,19,3,3,3,2,Graduate
1,17,1,9147,1,1,109.3,0,0,22,1,0,1,6,Dropout
1,1,1,9238,1,1,127.9,1,0,19,3,3,2,2,Graduate
1,7,1,9238,3,1,140.0,1,0,36,3,3,2,5,Graduate
1,44,1,9003,39,1,160.0,0,0,19,3,3,3,2,Graduate
1,17,1,9238,1,1,119.8,0,0,18,3,3,2,5,Graduate
4,43,4,9991,12,1,153.0,0,0,40,0,0,1,5,Dropout
1,1,2,9500,1,1,125.0,1,0,19,3,3,3,5,Graduate
4,43,1,9500,1,1,103.7,0,0,38,2,2,2,6,Enrolled
1,7,1,9085,3,1,120.0,0,0,32,1,1,2,2,Dropout
1,1,1,9853,1,1,146.0,1,0,19,1,3,2,6,Enrolled
1,17,3,9070,1,1,116.9,1,0,19,3,3,2,7,Graduate
2,39,1,9147,1,1,117.9,0,0,35,0,0,2,6,Dropout
1,1,1,9147,1,1,128.6,1,0,20,3,1,2,5,Enrolled
1,17,1,9853,1,1,135.0,0,0,29,3,3,2,2,Graduate
1,1,1,9991,1,1,124.6,0,0,29,3,3,2,2,Enrolled
1,1,5,9500,1,1,124.0,1,0,19,3,3,3,6,Enrolled
1,1,6,9500,1,1,129.5,1,0,18,3,3,3,6,Graduate
2,39,1,8014,19,1,111.3,0,0,25,3,3,0,5,Graduate
4,39,1,8014,19,1,95.0,0,0,50,0,0,0,7,Dropout
2,1,1,9147,1,1,131.8,0,0,24,3,3,2,5,Dropout
1,1,5,9119,1,1,119.1,0,0,18,0,0,2,6,Dropout
1,17,1,9085,1,1,125.4,1,0,20,3,3,2,2,Graduate
1,16,1,9003,1,1,140.7,1,0,20,3,3,2,2,Graduate
1,43,1,9991,1,1,131.9,0,0,21,2,1,2,6,Dropout
1,39,1,9238,1,1,124.0,0,1,28,3,0,1,6,Enrolled
1,1,1,9254,1,1,139.2,0,1,19,3,3,3,6,Graduate
1,1,1,9500,1,1,121.8,0,1,18,3,3,3,6,Graduate
1,17,1,171,1,1,132.9,0,1,22,0,0,2,2,Graduate
1,44,1,9003,39,1,130.0,0,1,25,0,0,2,2,Dropout
2,39,1,9500,1,1,130.1,0,1,37,2,2,1,6,Dropout
1,39,1,9500,1,1,124.5,0,1,38,2,2,1,6,Dropout
2,39,1,9670,1,1,162.3,0,1,36,1,3,2,5,Dropout
1,1,2,9500,1,1,137.8,1,1,18,3,3,2,2,Graduate
1,1,1,9670,1,1,119.5,0,1,19,0,0,1,6,Dropout
1,39,1,9130,1,1,110.0,0,1,24,1,2,1,6,Dropout
1,1,1,9238,1,1,105.0,0,1,20,3,3,2,6,Graduate
1,1,1,171,1,1,142.8,1,1,21,0,0,2,2,Dropout
2,43,3,9991,1,1,128.2,1,1,32,0,0,2,5,Dropout
2,39,1,9991,19,1,120.0,0,1,39,0,0,2,2,Dropout
1,7,1,9119,3,1,130.0,0,1,33,0,0,1,2,Dropout
1,17,2,9670,1,1,121.7,0,1,20,3,3,3,6,Graduate
1,1,1,9003,1,1,116.0,0,1,19,3,3,2,5,Graduate
2,39,1,9991,1,1,133.2,0,1,43,1,2,1,5,Dropout
2,43,1,9991,1,1,116.7,0,1,49,3,3,2,5,Dropout
1,1,2,9773,1,1,126.4,1,1,18,3,3,3,2,Graduate
1,39,1,9003,1,1,140.0,0,1,27,0,0,2,6,Enrolled
1,1,1,9147,1,1,120.3,1,1,19,3,3,3,7,Dropout
1,39,1,9070,1,1,118.0,0,1,45,3,0,2,5,Dropout
1,15,1,9670,1,1,149.5,1,1,19,3,3,1,5,Graduate
1,44,1,9003,39,1,130.0,0,1,21,3,2,3,5,Graduate
1,1,1,9670,1,1,126.3,0,1,18,3,3,3,5,Graduate
1,17,3,9147,1,1,116.2,0,1,18,0,0,2,6,Dropout
1,17,1,9254,1,1,126.0,0,1,29,0,0,1,6,Dropout
1,1,1,9670,1,1,122.3,0,1,19,3,3,2,6,Graduate
1,1,1,9147,1,1,119.5,1,1,18,3,3,3,6,Enrolled
1,44,1,9070,39,1,131.8,0,1,22,3,3,3,6,Graduate
1,17,6,9500,1,1,130.7,1,1,18,3,3,3,6,Dropout
1,44,1,9130,39,1,140.0,0,1,20,3,1,2,5,Enrolled
1,1,1,171,1,1,129.5,1,1,20,0,0,2,6,Dropout
4,39,1,9670,19,1,130.0,0,1,29,0,0,2,6,Dropout
1,39,1,9670,1,1,114.0,1,1,29,2,3,2,5,Dropout
1,43,1,9773,1,1,121.0,1,1,23,0,2,2,6,Enrolled
1,17,1,171,1,1,116.4,1,1,19,0,0,1,6,Dropout
1,1,1,9119,1,1,121.7,1,1,18,0,0,2,5,Dropout
2,42,1,9254,1,1,130.0,1,1,22,2,1,2,5,Dropout
1,43,1,9991,1,1,120.0,1,1,34,2,2,1,6,Dropout
1,43,1,9991,4,1,125.0,0,1,26,3,3,2,5,Graduate
1,17,1,171,1,1,134.1,1,1,24,3,2,2,6,Dropout
1,1,1,9670,1,1,149.5,1,1,17,3,3,3,6,Graduate
1,43,4,9670,1,1,113.2,0,1,21,1,2,2,6,Enrolled
2,39,1,9991,1,1,146.0,0,1,34,3,3,2,2,Enrolled
1,44,1,9003,39,1,140.0,1,1,19,3,3,2,6,Graduate
2,39,1,9003,1,1,162.4,0,1,49,1,2,0,7,Dropout
1,43,1,9500,1,1,136.6,0,1,23,2,3,2,5,Dropout
1,18,3,9119,1,1,111.0,1,1,18,3,2,2,6,Dropout
1,1,1,9500,1,1,115.7,0,1,20,2,3,2,5,Enrolled
1,1,3,9670,1,1,105.7,1,1,19,3,3,2,7,Graduate
1,42,1,9003,39,1,128.2,1,1,24,3,3,2,5,Enrolled
1,1,1,9147,1,1,137.0,1,1,18,3,3,2,7,Graduate
2,39,1,9254,19,1,120.0,0,1,45,0,0,0,6,Dropout
1,39,1,9991,1,1,120.5,1,1,30,1,0,2,5,Dropout
1,51,1,9991,39,1,118.1,0,1,28,3,2,2,7,Dropout
1,39,1,9991,1,1,139.0,0,1,40,0,0,2,2,Dropout
1,39,2,9147,19,1,116.3,0,1,32,0,0,1,6,Dropout
1,17,5,9254,1,1,120.5,1,1,19,2,2,2,5,Dropout
1,1,1,9070,1,1,134.9,1,1,20,3,3,2,5,Graduate
1,17,1,9119,1,1,123.0,0,1,18,0,0,2,6,Dropout
1,17,1,9670,1,1,122.9,0,1,20,3,1,1,6,Dropout
1,39,1,9991,1,1,140.0,0,1,39,3,3,2,2,Enrolled
1,17,1,9085,1,1,122.5,0,1,19,3,3,1,6,Enrolled
1,39,1,9991,12,1,121.5,0,1,38,1,2,2,5,Enrolled
1,17,3,9500,1,1,132.3,1,1,18,3,3,3,5,Graduate
1,17,4,9500,1,1,131.5,1,1,18,3,3,3,5,Graduate
2,43,1,9130,9,1,128.2,0,1,28,0,0,2,5,Dropout
1,39,1,9670,1,1,148.0,1,1,31,0,0,1,2,Dropout
1,1,1,9500,1,1,121.5,0,1,23,3,3,2,5,Graduate
1,1,1,9500,1,1,135.4,1,1,21,3,2,2,6,Enrolled
1,39,1,9238,19,1,139.0,0,1,33,0,0,0,5,Dropout
1,43,1,9147,1,1,113.4,0,1,22,2,2,2,2,Dropout
1,44,1,9119,39,1,150.0,1,1,20,3,3,1,6,Dropout
1,17,1,9670,1,1,122.0,0,1,19,3,3,1,7,Enrolled
1,44,1,9085,39,1,150.0,1,1,20,3,3,2,5,Graduate
1,39,1,9254,12,1,119.3,1,1,25,3,2,2,6,Enrolled
1,39,1,9003,1,1,140.0,0,1,25,0,0,1,5,Dropout
1,1,4,9070,1,1,125.0,1,1,19,3,3,2,6,Enrolled
1,1,1,9670,1,1,140.7,1,1,20,3,3,2,5,Graduate
2,39,1,9500,19,1,100.0,0,1,33,2,0,2,5,Enrolled
1,17,5,9773,1,1,146.7,1,1,19,3,3,2,5,Graduate
1,39,1,9130,19,1,96.0,0,1,31,0,0,2,5,Dropout
1,44,1,9119,39,1,160.0,0,1,24,1,1,0,7,Dropout
1,44,1,9119,39,1,130.0,0,1,23,0,0,0,2,Dropout
2,39,1,9991,1,1,130.0,0,1,26,2,2,2,6,Dropout
2,43,1,9070,2,1,140.0,1,1,38,3,3,2,5,Graduate
1,1,6,9119,1,1,116.6,1,1,20,3,3,3,7,Graduate
1,17,5,9119,1,1,120.5,1,1,20,2,3,2,6,Graduate
1,39,1,9085,19,1,103.0,0,1,25,0,0,2,6,Dropout
1,17,2,9070,1,1,111.9,1,1,19,3,2,2,7,Graduate
1,17,1,9119,1,1,148.7,0,1,18,3,3,2,7,Graduate
1,43,1,9991,12,1,120.0,0,1,28,2,1,2,6,Dropout
1,1,2,9119,1,1,125.7,1,1,18,0,0,2,6,Enrolled
1,1,1,9254,1,1,120.1,1,1,20,3,3,3,7,Graduate
1,1,1,9130,1,1,127.8,0,1,18,3,3,2,6,Graduate
1,17,3,9147,1,1,106.4,1,1,19,3,3,2,6,Graduate
1,42,1,9500,1,1,100.0,0,1,24,0,0,1,2,Dropout
1,17,4,9085,1,1,123.9,1,1,21,0,0,2,6,Dropout
1,1,1,9670,1,1,139.5,0,1,20,3,3,3,2,Graduate
1,44,1,9003,39,1,150.0,1,1,21,3,3,2,5,Graduate
2,1,1,9556,1,1,139.8,0,1,24,3,3,1,6,Graduate
1,39,1,9991,1,1,154.4,0,1,27,0,0,2,6,Dropout
1,17,6,9147,1,1,115.5,1,1,19,3,3,0,7,Enrolled
1,39,1,8014,1,1,119.0,0,1,39,3,3,2,7,Graduate
1,39,1,33,1,1,96.1,0,1,25,1,1,2,6,Dropout
1,7,1,171,3,1,130.0,0,1,18,0,0,1,6,Dropout
1,43,1,9070,1,1,128.8,0,1,19,3,3,2,6,Graduate
1,18,1,9773,1,1,126.8,0,1,21,3,2,3,5,Graduate
1,7,1,9991,40,1,130.0,0,1,27,0,0,2,7,Dropout
1,1,3,9147,1,1,116.7,1,1,19,0,0,2,5,Enrolled
1,17,3,9500,1,1,125.5,1,1,18,3,3,2,6,Enrolled
1,7,1,9670,3,1,110.0,1,1,27,2,2,2,6,Dropout
1,1,3,9773,1,1,133.7,1,1,18,3,3,1,2,Dropout
1,1,1,9130,1,1,117.6,0,1,19,1,3,2,6,Enrolled
1,44,1,9003,39,1,140.0,0,1,19,1,0,2,5,Dropout
1,44,1,9003,39,1,150.0,0,1,22,1,1,2,2,Enrolled
1,16,2,9238,1,1,133.7,1,0,18,3,3,2,6,Graduate
1,16,4,9773,1,1,137.0,1,0,18,3,3,3,6,Graduate
1,43,1,9147,1,1,128.2,0,0,23,3,3,2,6,Dropout
1,18,4,171,1,1,129.2,1,1,20,0,0,0,6,Dropout
1,17,3,9773,1,1,129.5,1,1,18,3,3,2,5,Graduate
1,1,4,9773,1,1,129.6,1,1,18,3,3,2,6,Graduate
1,17,3,9119,1,1,121.7,1,1,18,3,2,2,7,Enrolled
1,17,2,9773,1,1,141.8,1,1,20,3,3,2,2,Graduate
1,1,3,9773,1,1,129.8,1,1,20,3,1,2,2,Graduate
1,44,1,9070,39,1,106.0,0,1,21,2,2,2,6,Dropout
1,43,1,171,1,1,121.6,0,1,22,0,0,2,5,Enrolled
1,17,1,9119,1,1,121.5,1,1,20,3,3,2,6,Dropout
1,1,1,171,1,1,117.0,0,1,19,0,0,1,2,Enrolled
1,44,1,9119,39,1,130.0,1,1,19,1,2,2,6,Enrolled
1,17,1,9670,1,1,117.7,1,1,20,3,3,2,7,Graduate
1,44,1,9085,39,1,140.0,1,1,19,2,1,2,6,Dropout
1,1,1,9119,1,1,133.1,1,1,19,2,1,2,6,Dropout
1,15,1,9119,1,41,100.0,0,1,24,3,3,1,7,Enrolled
1,17,1,9670,1,1,119.1,0,1,18,1,2,1,6,Dropout
1,1,1,9119,1,1,129.8,0,1,18,3,3,2,7,Enrolled
1,1,1,9238,1,1,131.3,1,0,18,3,3,1,7,Dropout
1,17,5,9773,1,1,136.7,1,0,18,3,3,2,7,Graduate
1,17,1,9238,1,1,126.2,1,0,21,3,3,3,6,Graduate
1,15,1,9085,1,41,109.6,0,0,18,2,3,2,6,Dropout
1,1,1,9500,1,1,131.9,1,0,18,3,3,3,6,Graduate
1,1,2,9238,1,1,140.7,1,0,18,3,3,3,6,Graduate
1,18,6,8014,1,1,120.7,1,0,23,2,0,2,5,Dropout
1,1,2,9147,1,1,113.8,1,0,21,2,3,2,7,Graduate
1,1,1,9238,1,1,121.0,0,0,20,0,0,2,6,Enrolled
1,17,1,8014,1,1,112.4,1,0,26,3,1,2,5,Dropout
1,1,6,9773,1,1,131.0,1,0,18,3,3,3,5,Enrolled
1,1,1,171,1,1,142.7,1,0,18,0,0,2,5,Dropout
1,1,1,9670,1,1,125.5,0,0,19,3,3,2,7,Graduate
1,1,3,9500,1,1,107.8,1,0,20,3,3,3,5,Graduate
1,1,3,9773,1,1,110.4,1,0,19,3,1,0,5,Dropout
1,44,1,9238,39,1,136.1,1,0,21,1,1,1,6,Enrolled
1,39,1,9254,1,1,138.3,0,0,33,3,3,2,6,Graduate
1,1,2,9085,1,1,142.3,0,0,18,3,3,2,5,Graduate
1,42,1,9500,6,1,145.0,0,0,21,3,3,2,5,Graduate
1,1,1,9773,1,1,125.7,1,0,19,3,3,2,7,Graduate
4,39,1,9853,19,1,108.0,0,0,33,3,3,0,7,Enrolled
2,1,4,9500,1,1,128.7,1,0,18,3,3,2,2,Graduate
1,1,1,9670,1,1,128.0,0,0,18,3,3,3,6,Graduate
1,1,3,9773,1,1,146.5,1,0,20,3,3,3,6,Graduate
1,1,2,9254,1,1,106.1,1,0,20,0,0,1,6,Dropout
1,17,2,8014,1,1,118.0,0,0,20,3,3,3,6,Graduate
1,17,1,9085,1,1,117.0,1,0,19,3,3,3,6,Graduate
1,1,3,9238,1,1,115.4,1,0,19,3,3,3,5,Graduate
1,17,3,9238,1,1,117.0,1,0,21,3,3,2,6,Graduate
1,39,1,9085,1,1,144.9,1,0,26,1,2,2,6,Enrolled
1,17,1,9238,1,1,127.0,0,0,21,0,0,2,5,Dropout
1,1,4,9500,1,1,118.0,1,0,18,3,3,2,2,Graduate
5,39,1,9853,19,1,118.0,0,0,27,3,0,2,6,Dropout
1,43,1,9070,1,1,126.4,1,0,20,3,3,3,2,Graduate
1,43,1,9670,39,1,110.0,0,0,21,3,2,2,5,Enrolled
1,17,1,9556,1,1,124.4,1,0,18,3,3,3,2,Graduate
1,44,1,9085,39,1,140.0,1,0,20,3,3,2,5,Enrolled
1,1,1,9773,1,1,129.4,1,0,18,3,3,2,6,Graduate
1,44,1,9238,39,1,141.7,0,0,20,3,3,3,5,Graduate
1,1,2,9085,1,1,132.1,1,0,19,2,2,3,2,Graduate
1,1,5,9500,1,1,116.8,1,0,20,3,3,2,5,Graduate
1,1,1,9991,1,1,135.0,0,0,20,3,3,3,6,Graduate
1,44,1,9085,39,1,150.0,0,0,20,1,3,2,2,Enrolled
1,1,3,9238,1,1,116.0,1,0,19,0,0,1,5,Dropout
1,1,1,9773,1,1,155.0,0,0,18,3,3,2,7,Graduate
1,1,1,9085,1,1,127.0,1,0,18,2,3,2,6,Graduate
1,17,1,9500,1,1,130.8,1,0,19,3,3,3,5,Graduate
1,1,6,9500,1,1,121.8,1,0,19,3,3,2,6,Dropout
1,39,1,9003,19,1,140.0,0,1,43,3,3,2,5,Enrolled
2,42,1,9070,1,1,148.5,0,1,47,3,2,2,6,Dropout
1,42,1,9147,1,1,109.8,1,1,23,0,0,1,5,Dropout
1,1,1,9238,1,41,119.7,1,0,19,3,3,2,7,Graduate
1,42,1,9500,1,1,122.0,1,0,20,2,2,2,2,Graduate
1,1,1,171,1,1,147.5,1,0,19,3,3,3,7,Graduate
1,17,1,9085,1,14,150.8,1,0,19,3,3,2,2,Graduate
1,44,1,9085,39,1,150.0,1,0,19,3,3,2,5,Graduate
1,39,1,8014,19,1,131.5,0,0,39,3,2,2,6,Graduate
1,1,1,9070,1,1,127.2,1,0,20,3,3,3,6,Graduate
1,17,1,9070,1,1,111.0,1,0,21,3,3,2,5,Graduate
1,43,5,9238,1,24,119.9,1,0,22,3,1,0,6,Graduate
1,1,2,9773,1,1,133.7,1,0,19,0,0,2,5,Dropout
1,17,1,9670,1,1,140.0,1,0,22,3,3,2,5,Graduate
1,5,2,9853,1,1,113.9,1,0,19,3,3,3,2,Graduate
1,1,1,171,1,1,120.7,1,1,18,0,0,1,5,Dropout
5,39,1,9147,1,1,119.8,0,1,26,3,3,2,6,Enrolled
1,39,1,9991,1,1,121.8,0,1,36,0,0,1,2,Dropout
1,18,1,171,1,1,117.7,1,1,20,0,0,2,6,Graduate
2,39,1,9147,1,1,110.0,0,1,30,1,3,2,2,Dropout
1,43,1,9003,1,1,134.4,0,1,24,3,3,2,2,Dropout
1,1,1,9147,1,1,125.3,0,1,26,2,3,2,5,Dropout
1,1,1,9147,1,1,119.1,0,1,19,0,0,1,5,Dropout
5,39,1,9238,1,1,146.0,0,1,34,3,2,2,6,Graduate
1,43,1,9130,1,1,130.0,1,1,33,0,2,2,6,Enrolled
1,17,6,9147,1,1,122.0,1,1,19,3,3,2,6,Graduate
1,17,5,9119,1,1,118.1,1,1,26,0,0,0,7,Dropout
1,39,1,9670,1,1,105.2,0,1,29,0,0,2,5,Dropout
1,17,5,9119,1,1,123.3,1,1,19,3,1,3,7,Dropout
1,17,1,171,1,1,124.8,1,1,18,0,0,2,2,Dropout
1,39,1,9991,19,1,149.4,0,1,29,1,0,1,6,Dropout
1,43,1,9254,1,1,108.5,0,1,21,3,3,2,6,Graduate
1,17,1,9254,1,1,125.0,0,1,19,3,1,2,6,Enrolled
1,1,1,9500,1,1,101.0,0,1,20,2,3,2,2,Graduate
1,1,1,9085,1,1,112.9,0,1,18,0,0,2,5,Dropout
1,17,3,9070,1,1,120.2,1,1,18,3,3,2,2,Enrolled
1,1,1,9147,1,1,111.6,0,1,21,3,2,2,6,Enrolled
1,1,1,9147,1,1,134.1,1,1,20,0,0,2,7,Dropout
1,39,1,9119,1,1,101.6,0,1,30,0,0,3,2,Dropout
1,18,2,9670,1,1,111.9,1,1,19,3,3,2,5,Graduate
1,51,1,9147,1,1,118.4,1,1,30,3,3,2,7,Dropout
1,1,1,9147,1,1,127.1,1,1,22,3,3,3,2,Graduate
1,17,3,171,1,1,120.5,1,1,22,0,0,2,6,Graduate
1,17,4,9070,1,1,136.1,1,1,19,3,3,0,6,Dropout
1,17,2,9670,1,1,124.0,1,1,21,2,3,2,5,Dropout
1,17,4,9085,1,1,141.6,0,1,21,3,3,2,5,Graduate
1,44,1,171,39,1,160.0,1,1,21,0,0,2,2,Dropout
1,39,1,9147,1,1,110.0,0,1,27,2,2,2,2,Dropout
1,43,1,33,1,1,100.0,1,1,32,0,0,2,5,Dropout
1,39,1,9670,12,1,120.0,0,1,40,0,0,0,2,Dropout
1,1,2,9147,1,1,124.8,1,1,20,1,1,2,5,Enrolled
1,44,1,9130,39,1,140.0,1,1,20,1,1,2,2,Dropout
1,1,3,171,1,1,124.3,1,1,18,0,0,2,5,Graduate
1,43,1,9147,1,1,118.9,0,1,21,1,0,2,2,Dropout
1,17,1,9670,1,1,130.2,0,1,18,3,0,2,2,Dropout
1,44,1,9003,1,1,120.0,0,1,19,0,0,2,5,Enrolled
5,7,1,9070,3,1,140.0,0,1,30,0,0,1,2,Dropout
1,39,1,9003,12,1,130.0,0,1,29,0,0,2,2,Dropout
1,17,2,9119,1,1,130.4,1,1,18,0,2,1,5,Dropout
1,1,2,9670,1,1,116.1,1,1,18,3,3,3,6,Dropout
1,44,1,9003,39,1,130.0,0,1,22,1,3,2,2,Dropout
1,43,2,9991,1,1,124.3,1,1,27,0,0,1,2,Dropout
1,17,6,9670,1,1,125.0,1,1,20,2,3,2,6,Graduate
1,51,1,8014,2,1,110.0,0,1,42,3,3,2,6,Graduate
1,1,1,9003,1,1,115.0,0,1,21,3,3,1,2,Graduate
1,43,1,9500,1,1,129.6,0,1,23,3,3,2,5,Graduate
1,51,1,9070,1,1,128.8,1,1,21,1,1,2,7,Dropout
1,1,3,171,1,1,144.2,1,1,19,0,0,2,2,Graduate
2,39,1,9238,1,1,134.0,0,1,40,3,2,3,7,Dropout
1,43,1,9147,1,1,112.0,0,1,22,2,3,2,2,Dropout
1,1,2,9500,1,1,128.8,1,1,19,3,3,2,5,Graduate
1,39,1,9119,1,1,134.0,0,1,24,3,3,3,2,Enrolled
1,1,1,9254,1,1,125.0,0,1,21,3,1,2,2,Enrolled
1,17,4,9119,1,1,123.2,1,1,18,3,3,2,7,Graduate
1,17,3,9119,1,1,118.4,0,1,18,0,1,2,5,Dropout
1,51,1,9670,1,1,116.2,0,1,24,3,3,2,6,Dropout
1,39,1,9119,1,1,123.0,0,1,28,2,3,3,6,Enrolled
1,17,1,9670,1,1,113.5,1,0,19,3,3,3,6,Graduate
1,51,1,9085,40,1,125.0,0,0,28,3,2,2,6,Enrolled
1,17,3,9853,1,1,134.8,1,0,18,0,0,2,5,Dropout
1,1,1,171,1,1,149.9,1,0,19,0,0,1,5,Graduate
1,1,1,9500,1,1,119.8,1,0,19,3,3,3,6,Graduate
1,43,1,9130,1,1,125.0,1,0,21,0,3,2,6,Graduate
1,1,3,9500,1,1,135.1,1,0,18,0,0,1,5,Dropout
1,1,4,9070,1,1,138.3,1,0,19,3,3,2,6,Graduate
1,17,2,9500,1,1,122.5,1,0,19,3,3,2,6,Graduate
1,1,1,9070,1,1,148.0,1,0,20,3,3,2,2,Graduate
1,1,2,9773,1,1,126.2,1,0,18,3,3,2,2,Graduate
1,43,4,9500,6,1,129.8,1,0,20,3,3,2,5,Graduate
1,39,1,9085,19,1,104.0,0,0,26,0,0,2,6,Dropout
1,18,4,9500,1,1,126.7,1,0,18,3,3,2,5,Dropout
1,39,1,8014,1,1,120.0,0,0,58,3,3,2,6,Graduate
1,1,2,9500,1,1,124.6,0,0,18,3,3,2,2,Graduate
1,44,1,9085,1,1,130.0,1,0,20,3,2,2,6,Enrolled
1,17,1,9991,1,1,127.3,0,0,20,0,0,2,6,Dropout
1,2,1,9147,1,1,122.0,1,0,29,3,3,2,6,Graduate
1,7,1,9238,3,1,125.1,0,0,27,0,0,0,5,Dropout
1,1,1,9085,1,1,110.0,1,0,21,3,3,3,6,Graduate
1,1,1,9238,1,1,129.8,0,0,20,3,3,3,2,Graduate
1,17,1,9238,1,1,114.9,0,0,19,3,3,3,6,Graduate
1,1,1,9500,1,1,125.6,1,0,22,3,2,3,6,Graduate
1,18,3,9070,1,1,125.1,1,0,19,3,3,3,2,Graduate
1,17,1,9773,1,1,115.7,1,0,19,1,0,0,6,Dropout
1,1,3,9853,1,1,112.6,1,0,23,3,3,2,5,Enrolled
1,1,3,9773,1,1,127.2,1,0,18,3,3,3,6,Dropout
1,44,1,9130,39,1,140.0,0,0,19,0,0,2,2,Dropout
1,44,1,9003,39,1,140.0,1,0,20,3,3,2,6,Graduate
1,1,4,9238,1,1,120.4,1,0,19,3,3,3,6,Graduate
1,39,1,9085,19,1,100.0,1,0,26,0,0,1,5,Dropout
1,1,1,9238,1,1,113.5,1,0,18,3,3,3,6,Graduate
1,1,1,9085,1,1,132.1,1,0,29,3,1,1,2,Dropout
1,44,1,9003,39,1,160.0,1,0,20,3,3,1,5,Graduate
1,1,1,9070,1,1,126.3,1,0,19,3,3,2,2,Graduate
1,44,1,9085,39,1,160.0,1,0,23,2,1,2,6,Enrolled
1,43,1,9556,1,1,100.0,0,0,25,1,1,2,6,Enrolled
1,18,1,9500,1,1,125.8,1,0,18,3,3,2,6,Graduate
1,1,3,9070,1,1,142.2,1,0,19,3,3,3,6,Graduate
