Marital Status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Admission grade,Displaced,Educational special needs,Gender,Age at enrollment,Unemployment rate,Inflation rate,GDP,Target,Success rate 1st sem,Success rate 2nd sem,Financial Status
2,39,1,8014,0,1,1,113.5,0,0,0,50,12.7,3.7,-1.7,Graduate,3,3,3
4,42,1,9147,1,1,1,128.2,0,0,0,41,9.4,-0.8,-3.12,Graduate,3,3,2
1,43,1,9500,1,1,1,120.0,1,0,0,26,7.6,2.6,0.32,Enrolled,3,3,2
1,39,1,9003,1,19,1,130.0,0,0,0,44,11.1,0.6,2.02,Dropout,0,0,2
5,7,1,9147,1,40,1,110.0,0,0,0,23,15.5,2.8,-4.06,Graduate,3,2,2
1,51,1,33,1,1,1,117.7,0,0,0,34,11.1,0.6,2.02,Dropout,3,1,2
1,1,1,9147,1,1,1,99.6,1,0,0,21,11.1,0.6,2.02,Graduate,3,3,3
1,43,3,9147,1,1,21,117.9,1,0,0,22,7.6,2.6,0.32,Dropout,0,1,2
4,39,1,8014,0,1,1,113.0,0,0,0,32,16.2,0.3,-0.92,Graduate,1,3,3
1,17,2,9556,1,1,41,124.4,1,0,0,20,15.5,2.8,-4.06,Graduate,3,3,2
2,7,1,8014,0,3,1,140.0,0,0,0,59,10.8,1.4,1.74,Dropout,3,3,1
2,53,1,9147,1,42,1,132.4,0,0,0,30,8.9,1.4,3.51,Enrolled,3,3,2
1,1,4,9254,1,1,1,124.0,1,0,0,18,9.4,-0.8,-3.12,Graduate,3,3,3
2,39,1,9991,0,1,1,132.0,0,0,1,25,7.6,2.6,0.32,Enrolled,3,3,1
4,43,1,9991,0,1,1,149.8,0,0,1,36,12.7,3.7,-1.7,Graduate,3,3,2
1,7,1,9556,1,43,1,160.0,0,0,1,36,11.1,0.6,2.02,Dropout,0,0,2
1,17,6,9670,1,1,1,114.6,0,0,1,19,10.8,1.4,1.74,Dropout,2,1,1
1,39,1,9991,0,1,1,120.0,0,0,1,25,9.4,-0.8,-3.12,Graduate,3,3,2
1,39,1,9003,1,19,1,100.0,0,0,1,35,15.5,2.8,-4.06,Graduate,3,3,2
1,1,1,9238,1,1,1,128.5,0,0,1,20,16.2,0.3,-0.92,Dropout,0,0,2
1,39,1,9003,1,1,1,113.0,1,0,1,35,15.5,2.8,-4.06,Dropout,0,0,1
1,1,1,9238,1,1,1,150.8,1,0,0,27,7.6,2.6,0.32,Dropout,1,0,2
1,17,3,9500,1,1,1,130.8,1,0,0,18,10.8,1.4,1.74,Enrolled,3,3,2
1,43,1,9500,1,1,1,114.5,0,0,0,23,16.2,0.3,-0.92,Enrolled,3,3,2
1,17,2,8014,0,1,1,114.8,1,0,0,19,10.8,1.4,1.74,Graduate,2,2,2
1,17,2,9500,1,1,1,126.2,1,0,0,18,11.1,0.6,2.02,Enrolled,2,3,3
1,39,1,9500,1,1,1,129.0,0,0,0,26,12.4,0.5,1.79,Dropout,2,2,0
1,17,1,9238,1,1,1,110.5,0,0,0,19,16.2,0.3,-0.92,Graduate,3,3,2
1,1,5,9500,1,1,1,132.5,1,0,0,19,12.7,3.7,-1.7,Dropout,0,0,1
1,1,1,171,1,1,1,130.7,1,0,0,18,13.9,-0.3,0.79,Dropout,0,0,2
1,17,1,9500,1,1,1,130.4,1,0,0,19,11.1,0.6,2.02,Graduate,3,3,3
1,17,1,9500,1,1,1,124.3,1,0,0,19,15.5,2.8,-4.06,Graduate,3,3,3
1,1,4,9085,1,1,1,132.6,1,0,0,19,10.8,1.4,1.74,Graduate,3,3,3
1,44,1,8014,0,39,1,146.7,0,0,0,21,12.4,0.5,1.79,Graduate,3,3,3
1,1,3,9773,1,1,1,130.1,1,0,0,18,15.5,2.8,-4.06,Graduate,3,3,2
2,43,1,9254,1,3,1,120.0,1,0,0,33,9.4,-0.8,-3.12,Graduate,3,3,2
1,7,1,8014,0,3,1,121.3,0,0,0,32,12.7,3.7,-1.7,Graduate,3,2,2
1,1,6,9500,1,1,1,133.3,1,0,0,17,9.4,-0.8,-3.12,Graduate,3,3,3
2,39,1,9500,1,1,1,110.5,0,0,0,31,12.7,3.7,-1.7,Dropout,0,0,2
2,39,1,8014,0,1,1,102.5,0,0,0,32,15.5,2.8,-4.06,Graduate,3,3,3
1,1,2,9085,1,1,1,150.9,1,0,0,18,11.1,0.6,2.02,Dropout,3,3,2
1,51,1,9070,1,12,1,106.6,0,0,0,31,8.9,1.4,3.51,Enrolled,3,3,1
1,1,1,9254,1,1,1,118.3,0,0,1,20,8.9,1.4,3.51,Enrolled,3,3,2
1,43,1,9991,0,1,1,117.9,0,0,1,40,10.8,1.4,1.74,Dropout,0,0,1
2,1,1,9991,0,1,1,135.0,1,0,1,32,7.6,2.6,0.32,Graduate,3,3,2
1,7,1,9119,1,3,1,120.0,0,0,1,40,12.7,3.7,-1.7,Dropout,0,1,1
1,1,1,171,1,1,1,167.1,0,0,1,18,16.2,0.3,-0.92,Graduate,0,0,3
1,43,1,9991,0,1,1,115.8,0,0,1,28,12.7,3.7,-1.7,Dropout,1,0,0
1,16,2,9070,1,1,1,141.2,1,0,1,19,9.4,-0.8,-3.12,Graduate,3,3,1
1,1,1,9773,1,1,1,118.4,0,0,1,19,15.5,2.8,-4.06,Graduate,3,1,3
1,1,6,9147,1,1,1,134.3,0,1,1,21,10.8,1.4,1.74,Dropout,0,0,2
1,17,4,9147,1,1,1,128.7,1,0,1,22,7.6,2.6,0.32,Dropout,1,0,2
1,17,3,9119,1,1,1,116.1,1,0,1,18,12.4,0.5,1.79,Dropout,3,3,1
1,39,1,171,1,1,1,100.0,1,0,1,27,9.4,-0.8,-3.12,Dropout,0,0,2
1,1,1,171,1,1,1,118.8,0,0,1,19,8.9,1.4,3.51,Enrolled,1,1,2
2,43,1,9991,0,1,1,130.0,1,0,1,30,9.4,-0.8,-3.12,Graduate,3,3,2
1,39,1,9130,1,39,1,150.0,0,0,1,28,16.2,0.3,-0.92,Dropout,0,0,2
5,39,1,9119,1,1,1,116.0,0,0,1,34,9.4,-0.8,-3.12,Enrolled,0,1,2
1,17,1,9147,1,1,1,99.0,0,0,1,21,10.8,1.4,1.74,Enrolled,3,2,2
1,1,1,9238,1,1,1,132.0,0,0,1,20,16.2,0.3,-0.92,Graduate,3,3,3
1,43,1,9254,1,1,1,125.0,0,0,1,31,7.6,2.6,0.32,Dropout,2,2,1
1,17,1,9119,1,1,1,116.2,0,0,1,21,7.6,2.6,0.32,Dropout,1,1,0
1,39,2,9670,1,19,1,100.0,1,0,1,27,7.6,2.6,0.32,Dropout,0,2,1
1,1,6,9773,1,1,1,132.9,1,0,1,19,7.6,2.6,0.32,Graduate,2,3,2
1,17,4,9773,1,1,1,132.5,1,0,1,21,10.8,1.4,1.74,Enrolled,0,0,2
1,44,1,9003,1,39,1,140.0,1,0,1,21,16.2,0.3,-0.92,Dropout,1,0,1
1,43,1,9670,1,1,1,100.1,0,0,1,35,7.6,2.6,0.32,Dropout,2,1,1
1,39,1,9085,1,1,1,128.2,0,0,1,28,7.6,2.6,0.32,Dropout,2,2,2
1,17,1,9670,1,1,1,133.4,0,0,1,24,10.8,1.4,1.74,Enrolled,2,2,2
1,1,3,9773,1,1,1,136.1,1,0,1,19,9.4,-0.8,-3.12,Dropout,0,0,1
1,17,1,9670,1,1,1,123.0,0,0,1,20,13.9,-0.3,0.79,Enrolled,3,2,0
1,1,1,9070,1,1,1,130.3,1,0,1,20,16.2,0.3,-0.92,Graduate,3,3,3
1,1,1,9119,1,1,1,153.7,0,0,1,19,9.4,-0.8,-3.12,Enrolled,0,1,2
1,39,1,9085,1,1,1,142.5,0,0,1,37,8.9,1.4,3.51,Dropout,2,1,0
1,1,1,9254,1,1,1,114.6,1,0,1,19,7.6,2.6,0.32,Dropout,1,0,2
1,39,1,9500,1,1,1,108.5,0,0,1,36,13.9,-0.3,0.79,Dropout,0,0,2
1,39,1,9147,1,12,1,140.0,0,0,1,29,9.4,-0.8,-3.12,Dropout,0,0,2
1,39,1,9003,1,1,1,120.0,0,0,1,30,13.9,-0.3,0.79,Graduate,3,3,2
1,51,1,9670,1,19,1,120.0,0,0,1,32,11.1,0.6,2.02,Dropout,1,0,1
1,1,1,8014,0,1,1,127.6,1,0,1,26,10.8,1.4,1.74,Enrolled,3,3,2
2,44,1,9003,1,39,1,140.0,0,0,1,37,16.2,0.3,-0.92,Dropout,0,1,2
1,39,1,9119,1,1,1,111.3,0,0,1,27,13.9,-0.3,0.79,Dropout,1,1,2
1,1,1,9773,1,1,1,131.0,1,0,1,18,13.9,-0.3,0.79,Graduate,3,3,3
1,1,1,9500,1,1,1,139.5,0,0,1,18,9.4,-0.8,-3.12,Graduate,3,3,3
2,39,2,9003,1,19,1,110.0,0,0,1,32,15.5,2.8,-4.06,Dropout,0,0,1
1,44,1,9119,1,39,1,130.0,0,0,1,20,12.4,0.5,1.79,Enrolled,0,2,2
1,43,1,9003,1,1,1,115.0,0,0,1,22,16.2,0.3,-0.92,Dropout,0,0,2
4,39,1,9500,1,1,1,154.3,0,0,0,32,12.4,0.5,1.79,Dropout,0,0,2
1,1,1,9147,1,1,1,135.0,1,0,0,21,7.6,2.6,0.32,Enrolled,3,3,2
1,17,4,9670,1,1,1,115.2,0,0,0,19,10.8,1.4,1.74,Dropout,1,3,1
1,1,1,9773,1,1,1,130.6,1,0,0,18,8.9,1.4,3.51,Graduate,3,3,3
1,1,4,9147,1,1,1,117.4,1,0,0,18,8.9,1.4,3.51,Graduate,3,3,3
1,7,1,9147,1,2,1,150.0,1,0,0,38,15.5,2.8,-4.06,Dropout,0,0,0
1,17,3,9853,1,1,1,131.3,1,0,0,21,7.6,2.6,0.32,Dropout,3,2,2
1,1,1,9238,1,1,1,120.4,0,0,0,21,9.4,-0.8,-3.12,Dropout,1,0,1
1,1,1,9991,0,1,1,113.6,0,0,1,26,7.6,2.6,0.32,Enrolled,1,2,2
1,1,4,9500,1,1,1,125.0,1,0,0,19,7.6,2.6,0.32,Graduate,3,3,2
1,1,6,9500,1,1,1,132.3,1,0,0,19,10.8,1.4,1.74,Enrolled,3,3,3
1,17,1,9254,1,1,1,142.7,0,0,0,18,7.6,2.6,0.32,Dropout,2,1,1
1,7,1,9147,1,3,1,130.0,0,0,0,25,12.7,3.7,-1.7,Dropout,0,0,2
1,1,6,9500,1,1,1,120.8,1,0,0,19,7.6,2.6,0.32,Graduate,1,1,2
1,17,2,9254,1,1,1,130.3,1,0,0,18,13.9,-0.3,0.79,Graduate,3,3,3
1,17,1,9147,1,1,1,119.9,0,0,0,19,13.9,-0.3,0.79,Graduate,3,3,3
1,1,1,9238,1,1,1,110.5,1,0,0,22,12.4,0.5,1.79,Graduate,3,3,3
1,44,1,9003,1,39,1,160.0,1,0,0,21,15.5,2.8,-4.06,Graduate,3,3,2
1,17,1,9085,1,1,1,118.6,1,0,0,21,8.9,1.4,3.51,Graduate,3,3,3
1,1,1,9853,1,1,1,112.3,0,0,0,20,11.1,0.6,2.02,Graduate,3,3,3
2,1,1,9147,1,1,1,124.4,0,0,0,19,10.8,1.4,1.74,Enrolled,3,2,2
1,1,4,9500,1,1,1,125.0,1,0,0,18,7.6,2.6,0.32,Graduate,3,3,2
1,39,1,9500,1,1,1,105.8,0,0,0,26,13.9,-0.3,0.79,Dropout,1,1,2
1,26,1,9147,1,2,1,121.5,1,0,0,31,7.6,2.6,0.32,Dropout,3,3,2
1,17,1,9238,1,1,1,134.2,1,0,0,18,11.1,0.6,2.02,Graduate,3,3,3
4,7,1,9147,1,3,1,130.0,0,0,0,35,11.1,0.6,2.02,Dropout,0,0,2
1,1,1,9085,1,1,1,122.8,1,0,0,19,12.7,3.7,-1.7,Enrolled,1,2,2
1,1,1,9238,1,1,1,108.7,0,0,0,19,15.5,2.8,-4.06,Graduate,3,3,3
1,1,2,9500,1,1,1,136.7,0,0,0,18,11.1,0.6,2.02,Graduate,3,3,2
1,17,1,9085,1,1,1,119.1,0,0,0,20,12.4,0.5,1.79,Graduate,3,3,2
1,1,4,171,1,1,1,151.3,1,0,0,19,8.9,1.4,3.51,Graduate,3,3,3
1,43,1,9238,1,1,1,108.3,0,0,0,21,10.8,1.4,1.74,Enrolled,1,3,3
1,17,1,9853,1,1,1,127.4,0,0,0,18,16.2,0.3,-0.92,Graduate,3,3,2
1,42,1,9500,1,1,1,124.0,0,0,0,23,9.4,-0.8,-3.12,Graduate,3,3,2
1,1,1,9070,1,1,1,155.0,0,0,0,21,16.2,0.3,-0.92,Graduate,3,3,3
1,1,1,9147,1,1,1,114.0,0,0,0,19,11.1,0.6,2.02,Graduate,3,3,3
1,1,2,9147,1,1,1,118.9,1,0,0,19,10.8,1.4,1.74,Enrolled,3,2,2
1,53,1,9085,1,42,1,160.0,1,0,0,20,8.9,1.4,3.51,Graduate,3,3,2
1,43,1,9147,1,1,1,126.1,0,0,0,18,16.2,0.3,-0.92,Enrolled,0,3,2
1,1,1,9500,1,1,1,136.5,1,0,0,18,9.4,-0.8,-3.12,Graduate,3,3,3
2,1,5,9500,1,1,1,122.3,0,0,0,19,7.6,2.6,0.32,Graduate,3,3,2
1,17,1,9070,1,1,1,128.0,0,0,0,21,9.4,-0.8,-3.12,Graduate,3,3,3
1,1,1,9238,1,1,1,156.5,1,1,0,18,12.7,3.7,-1.7,Graduate,3,3,3
1,1,1,9670,1,1,1,125.7,0,0,0,20,15.5,2.8,-4.06,Enrolled,3,3,2
1,1,1,9773,1,1,1,143.0,0,0,0,18,12.7,3.7,-1.7,Graduate,3,3,2
1,17,5,9500,1,1,1,131.9,1,0,0,18,15.5,2.8,-4.06,Graduate,3,3,3
2,43,1,9991,0,1,1,113.7,0,0,0,32,9.4,-0.8,-3.12,Enrolled,3,3,2
1,17,2,171,1,1,1,155.1,1,0,0,18,13.9,-0.3,0.79,Graduate,0,0,2
1,16,3,9853,1,1,1,121.1,1,0,0,19,10.8,1.4,1.74,Enrolled,3,3,2
1,1,3,9500,1,1,1,130.3,1,0,0,18,9.4,-0.8,-3.12,Graduate,3,3,3
1,1,6,9500,1,1,1,123.3,0,0,0,18,9.4,-0.8,-3.12,Dropout,0,0,1
1,1,5,9773,1,1,1,117.4,1,0,0,20,11.1,0.6,2.02,Graduate,3,3,2
1,5,1,9670,1,1,1,140.3,1,0,0,19,12.4,0.5,1.79,Enrolled,3,2,2
1,17,4,9500,1,1,1,120.0,1,0,0,19,10.8,1.4,1.74,Graduate,3,3,2
1,17,1,9147,1,1,1,133.4,0,0,0,18,9.4,-0.8,-3.12,Enrolled,0,0,2
1,1,4,9500,1,1,1,126.7,1,0,0,18,15.5,2.8,-4.06,Dropout,0,0,2
1,17,3,9500,1,1,1,129.3,1,0,0,18,12.4,0.5,1.79,Graduate,3,3,3
1,17,6,9500,1,1,1,125.7,1,0,0,20,11.1,0.6,2.02,Enrolled,3,2,2
1,1,1,9773,1,1,1,144.8,0,0,0,19,16.2,0.3,-0.92,Enrolled,3,3,2
1,1,1,9254,1,1,1,98.6,0,0,0,21,12.7,3.7,-1.7,Dropout,1,0,2
1,1,1,9853,1,1,1,126.9,1,0,0,19,11.1,0.6,2.02,Graduate,3,3,3
1,17,1,9238,1,1,1,146.7,1,0,0,20,15.5,2.8,-4.06,Graduate,3,3,3
1,1,1,9500,1,1,1,117.0,0,0,0,21,9.4,-0.8,-3.12,Graduate,3,3,3
1,44,1,9085,1,39,1,130.0,1,0,0,23,11.1,0.6,2.02,Dropout,0,0,2
1,17,1,9238,1,1,1,125.8,0,0,0,18,12.7,3.7,-1.7,Dropout,3,1,2
2,39,1,9991,0,3,1,160.0,0,0,0,30,12.7,3.7,-1.7,Dropout,3,3,2
1,1,1,9085,1,1,1,134.2,1,0,0,20,9.4,-0.8,-3.12,Dropout,0,0,2
2,43,2,9147,1,1,1,96.0,0,0,0,29,10.8,1.4,1.74,Dropout,2,0,1
1,18,1,9147,1,1,1,101.8,1,0,0,24,10.8,1.4,1.74,Enrolled,3,1,2
1,1,1,9238,1,1,1,125.2,1,0,0,20,7.6,2.6,0.32,Graduate,3,3,2
1,43,1,8014,0,1,1,100.0,0,0,0,27,13.9,-0.3,0.79,Dropout,2,3,2
2,7,1,9147,1,3,1,140.0,0,0,0,23,7.6,2.6,0.32,Dropout,0,0,2
1,51,1,9070,1,1,1,120.0,0,0,0,23,11.1,0.6,2.02,Graduate,3,3,3
1,1,3,9500,1,1,1,134.3,1,0,0,18,12.7,3.7,-1.7,Graduate,3,3,2
1,1,1,9773,1,1,1,144.7,1,0,0,19,12.7,3.7,-1.7,Graduate,3,3,3
1,17,6,9500,1,1,1,131.9,1,0,0,19,13.9,-0.3,0.79,Dropout,3,3,2
1,1,1,9773,1,1,1,136.7,1,0,0,18,11.1,0.6,2.02,Dropout,3,3,3
1,1,2,9070,1,1,1,129.8,1,0,0,19,9.4,-0.8,-3.12,Graduate,3,3,2
1,1,1,9773,1,1,1,146.5,0,0,0,18,13.9,-0.3,0.79,Graduate,3,3,3
1,43,1,9991,0,1,1,122.5,1,0,0,29,9.4,-0.8,-3.12,Enrolled,2,2,2
1,39,2,9556,1,19,1,117.8,0,0,0,24,13.9,-0.3,0.79,Graduate,3,3,2
1,17,2,9556,1,1,1,106.0,1,0,0,19,8.9,1.4,3.51,Dropout,1,1,2
1,17,1,9556,1,1,1,119.0,0,0,0,19,12.7,3.7,-1.7,Enrolled,3,3,2
1,1,1,9670,1,1,1,115.1,0,0,0,19,10.8,1.4,1.74,Enrolled,1,3,2
1,17,4,9254,1,1,1,116.9,1,0,0,20,11.1,0.6,2.02,Graduate,3,3,2
1,1,2,9773,1,1,1,141.7,0,0,0,18,10.8,1.4,1.74,Graduate,3,3,2
1,1,2,9070,1,1,1,127.7,1,0,0,18,13.9,-0.3,0.79,Dropout,3,2,1
1,1,5,9500,1,1,1,122.1,1,0,0,19,12.4,0.5,1.79,Graduate,3,3,3
1,16,1,9085,1,1,1,153.5,1,0,0,19,13.9,-0.3,0.79,Dropout,3,3,2
1,1,1,171,1,1,1,141.4,1,0,0,18,13.9,-0.3,0.79,Graduate,0,0,3
1,1,1,9773,1,1,1,135.8,1,0,0,19,10.8,1.4,1.74,Graduate,3,3,3
1,1,2,9500,1,1,1,127.5,1,0,0,18,16.2,0.3,-0.92,Graduate,3,3,3
1,39,1,9991,0,1,1,151.6,0,0,0,24,16.2,0.3,-0.92,Enrolled,3,3,2
1,39,1,9500,1,1,1,121.4,0,0,0,28,13.9,-0.3,0.79,Enrolled,2,2,1
1,42,1,9500,1,1,1,100.0,0,0,0,20,12.7,3.7,-1.7,Graduate,3,3,2
1,1,6,9500,1,1,1,131.5,1,0,0,19,12.7,3.7,-1.7,Graduate,3,3,3
1,17,1,9147,1,1,1,109.3,0,0,0,22,9.4,-0.8,-3.12,Dropout,1,0,1
1,1,1,9238,1,1,1,127.9,1,0,0,19,12.7,3.7,-1.7,Graduate,3,3,2
1,7,1,9238,1,3,1,140.0,1,0,0,36,16.2,0.3,-0.92,Graduate,3,3,2
1,44,1,9003,1,39,1,160.0,0,0,0,19,15.5,2.8,-4.06,Graduate,3,3,3
1,17,1,9238,1,1,1,119.8,0,0,0,18,16.2,0.3,-0.92,Graduate,3,3,2
4,43,4,9991,0,12,1,153.0,0,0,0,40,7.6,2.6,0.32,Dropout,0,0,1
1,1,2,9500,1,1,1,125.0,1,0,0,19,7.6,2.6,0.32,Graduate,3,3,3
4,43,1,9500,1,1,1,103.7,0,0,0,38,10.8,1.4,1.74,Enrolled,2,2,2
1,7,1,9085,1,3,1,120.0,0,0,0,32,15.5,2.8,-4.06,Dropout,1,1,2
1,1,1,9853,1,1,1,146.0,1,0,0,19,9.4,-0.8,-3.12,Enrolled,1,3,2
1,17,3,9070,1,1,1,116.9,1,0,0,19,8.9,1.4,3.51,Graduate,3,3,2
2,39,1,9147,1,1,1,117.9,0,0,0,35,10.8,1.4,1.74,Dropout,0,0,2
1,1,1,9147,1,1,1,128.6,1,0,0,20,7.6,2.6,0.32,Enrolled,3,1,2
1,17,1,9853,1,1,1,135.0,0,0,0,29,12.7,3.7,-1.7,Graduate,3,3,2
1,1,1,9991,0,1,1,124.6,0,0,0,29,15.5,2.8,-4.06,Enrolled,3,3,2
1,1,5,9500,1,1,1,124.0,1,0,0,19,9.4,-0.8,-3.12,Enrolled,3,3,3
1,1,6,9500,1,1,1,129.5,1,0,0,18,10.8,1.4,1.74,Graduate,3,3,3
2,39,1,8014,0,19,1,111.3,0,0,0,25,7.6,2.6,0.32,Graduate,3,3,0
4,39,1,8014,0,19,1,95.0,0,0,0,50,8.9,1.4,3.51,Dropout,0,0,0
2,1,1,9147,1,1,1,131.8,0,0,0,24,7.6,2.6,0.32,Dropout,3,3,2
1,1,5,9119,1,1,1,119.1,0,0,0,18,9.4,-0.8,-3.12,Dropout,0,0,2
1,17,1,9085,1,1,1,125.4,1,0,0,20,15.5,2.8,-4.06,Graduate,3,3,2
1,16,1,9003,1,1,1,140.7,1,0,0,20,15.5,2.8,-4.06,Graduate,3,3,2
1,43,1,9991,0,1,1,131.9,0,0,0,21,9.4,-0.8,-3.12,Dropout,2,1,2
1,39,1,9238,1,1,1,124.0,0,0,1,28,10.8,1.4,1.74,Enrolled,3,0,1
1,1,1,9254,1,1,1,139.2,0,0,1,19,12.4,0.5,1.79,Graduate,3,3,3
1,1,1,9500,1,1,1,121.8,0,0,1,18,9.4,-0.8,-3.12,Graduate,3,3,3
1,17,1,171,1,1,1,132.9,0,0,1,22,12.7,3.7,-1.7,Graduate,0,0,2
1,44,1,9003,1,39,1,130.0,0,0,1,25,15.5,2.8,-4.06,Dropout,0,0,2
2,39,1,9500,1,1,1,130.1,0,0,1,37,11.1,0.6,2.02,Dropout,2,2,1
1,39,1,9500,1,1,1,124.5,0,0,1,38,11.1,0.6,2.02,Dropout,2,2,1
2,39,1,9670,1,1,1,162.3,0,0,1,36,13.9,-0.3,0.79,Dropout,1,3,2
1,1,2,9500,1,1,1,137.8,1,0,1,18,12.7,3.7,-1.7,Graduate,3,3,2
1,1,1,9670,1,1,1,119.5,0,0,1,19,9.4,-0.8,-3.12,Dropout,0,0,1
1,39,1,9130,1,1,1,110.0,0,0,1,24,9.4,-0.8,-3.12,Dropout,1,2,1
1,1,1,9238,1,1,1,105.0,0,0,1,20,11.1,0.6,2.02,Graduate,3,3,2
1,1,1,171,1,1,1,142.8,1,0,1,21,12.7,3.7,-1.7,Dropout,0,0,2
2,43,3,9991,0,1,1,128.2,1,0,1,32,7.6,2.6,0.32,Dropout,0,0,2
2,39,1,9991,0,19,1,120.0,0,0,1,39,12.7,3.7,-1.7,Dropout,0,0,2
1,7,1,9119,1,3,1,130.0,0,0,1,33,12.7,3.7,-1.7,Dropout,0,0,1
1,17,2,9670,1,1,1,121.7,0,0,1,20,9.4,-0.8,-3.12,Graduate,3,3,3
1,1,1,9003,1,1,1,116.0,0,0,1,19,16.2,0.3,-0.92,Graduate,3,3,2
2,39,1,9991,0,1,1,133.2,0,0,1,43,13.9,-0.3,0.79,Dropout,1,2,1
2,43,1,9991,0,1,1,116.7,0,0,1,49,16.2,0.3,-0.92,Dropout,3,3,2
1,1,2,9773,1,1,1,126.4,1,0,1,18,12.7,3.7,-1.7,Graduate,3,3,3
1,39,1,9003,1,1,1,140.0,0,0,1,27,11.1,0.6,2.02,Enrolled,0,0,2
1,1,1,9147,1,1,1,120.3,1,0,1,19,8.9,1.4,3.51,Dropout,3,3,3
1,39,1,9070,1,1,1,118.0,0,0,1,45,16.2,0.3,-0.92,Dropout,3,0,2
1,15,1,9670,1,1,1,149.5,1,0,1,19,13.9,-0.3,0.79,Graduate,3,3,1
1,44,1,9003,1,39,1,130.0,0,0,1,21,13.9,-0.3,0.79,Graduate,3,2,3
1,1,1,9670,1,1,1,126.3,0,0,1,18,13.9,-0.3,0.79,Graduate,3,3,3
1,17,3,9147,1,1,1,116.2,0,0,1,18,9.4,-0.8,-3.12,Dropout,0,0,2
1,17,1,9254,1,1,1,126.0,0,0,1,29,9.4,-0.8,-3.12,Dropout,0,0,1
1,1,1,9670,1,1,1,122.3,0,0,1,19,9.4,-0.8,-3.12,Graduate,3,3,2
1,1,1,9147,1,1,1,119.5,1,0,1,18,12.4,0.5,1.79,Enrolled,3,3,3
1,44,1,9070,1,39,1,131.8,0,0,1,22,12.4,0.5,1.79,Graduate,3,3,3
1,17,6,9500,1,1,1,130.7,1,0,1,18,11.1,0.6,2.02,Dropout,3,3,3
1,44,1,9130,1,39,1,140.0,0,0,1,20,13.9,-0.3,0.79,Enrolled,3,1,2
1,1,1,171,1,1,1,129.5,1,0,1,20,10.8,1.4,1.74,Dropout,0,0,2
4,39,1,9670,1,19,1,130.0,0,0,1,29,11.1,0.6,2.02,Dropout,0,0,2
1,39,1,9670,1,1,1,114.0,1,0,1,29,7.6,2.6,0.32,Dropout,2,3,2
1,43,1,9773,1,1,1,121.0,1,0,1,23,9.4,-0.8,-3.12,Enrolled,0,2,2
1,17,1,171,1,1,1,116.4,1,0,1,19,10.8,1.4,1.74,Dropout,0,0,1
1,1,1,9119,1,1,1,121.7,1,0,1,18,7.6,2.6,0.32,Dropout,0,0,2
2,42,1,9254,1,1,1,130.0,1,0,1,22,7.6,2.6,0.32,Dropout,2,1,2
1,43,1,9991,0,1,1,120.0,1,0,1,34,10.8,1.4,1.74,Dropout,2,2,1
1,43,1,9991,0,4,1,125.0,0,0,1,26,13.9,-0.3,0.79,Graduate,3,3,2
1,17,1,171,1,1,1,134.1,1,0,1,24,11.1,0.6,2.02,Dropout,3,2,2
1,1,1,9670,1,1,1,149.5,1,0,1,17,11.1,0.6,2.02,Graduate,3,3,3
1,43,4,9670,1,1,1,113.2,0,0,1,21,9.4,-0.8,-3.12,Enrolled,1,2,2
2,39,1,9991,0,1,1,146.0,0,0,1,34,12.7,3.7,-1.7,Enrolled,3,3,2
1,44,1,9003,1,39,1,140.0,1,0,1,19,12.4,0.5,1.79,Graduate,3,3,2
2,39,1,9003,1,1,1,162.4,0,0,1,49,8.9,1.4,3.51,Dropout,1,2,0
1,43,1,9500,1,1,1,136.6,0,0,1,23,13.9,-0.3,0.79,Dropout,2,3,2
1,18,3,9119,1,1,1,111.0,1,0,1,18,12.4,0.5,1.79,Dropout,3,2,2
1,1,1,9500,1,1,1,115.7,0,0,1,20,13.9,-0.3,0.79,Enrolled,2,3,2
1,1,3,9670,1,1,1,105.7,1,0,1,19,8.9,1.4,3.51,Graduate,3,3,2
1,42,1,9003,1,39,1,128.2,1,0,1,24,16.2,0.3,-0.92,Enrolled,3,3,2
1,1,1,9147,1,1,1,137.0,1,0,1,18,8.9,1.4,3.51,Graduate,3,3,2
2,39,1,9254,1,19,1,120.0,0,0,1,45,9.4,-0.8,-3.12,Dropout,0,0,0
1,39,1,9991,0,1,1,120.5,1,0,1,30,7.6,2.6,0.32,Dropout,1,0,2
1,51,1,9991,0,39,1,118.1,0,0,1,28,8.9,1.4,3.51,Dropout,3,2,2
1,39,1,9991,0,1,1,139.0,0,0,1,40,12.7,3.7,-1.7,Dropout,0,0,2
1,39,2,9147,1,19,1,116.3,0,0,1,32,10.8,1.4,1.74,Dropout,0,0,1
1,17,5,9254,1,1,1,120.5,1,0,1,19,7.6,2.6,0.32,Dropout,2,2,2
1,1,1,9070,1,1,1,134.9,1,0,1,20,16.2,0.3,-0.92,Graduate,3,3,2
1,17,1,9119,1,1,1,123.0,0,0,1,18,9.4,-0.8,-3.12,Dropout,0,0,2
1,17,1,9670,1,1,1,122.9,0,0,1,20,10.8,1.4,1.74,Dropout,3,1,1
1,39,1,9991,0,1,1,140.0,0,0,1,39,15.5,2.8,-4.06,Enrolled,3,3,2
1,17,1,9085,1,1,1,122.5,0,0,1,19,11.1,0.6,2.02,Enrolled,3,3,1
